time_s,theta_x_rad,theta_y_rad,theta_z_rad,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,torque_x_Nm,torque_y_Nm,torque_z_Nm
1.3,0.30068923078887283,-0.19921309304978446,0.15296666579601928,-0.014922240277678874,0.009023076413469564,-0.007874164941263532,-0.21622518703872942,0.1444537298908129,-0.11000506251239944
1.4000000000000001,0.2989862998570292,-0.19819301514042675,0.15204596804845005,-0.01702930931843628,0.010200779093576967,-0.009206977475692137,-0.21070690407574053,0.14132432161288844,-0.10662500275428838
1.5,0.2970782385039368,-0.19705780985279805,0.15099624177652163,-0.019080613530923787,0.011352052876286864,-0.010497262719284334,-0.20513042124875078,0.13815285392518747,-0.10322281948737577
1.6,0.2949706757871031,-0.1958101527800613,0.1498217624196149,-0.021075627168336806,0.012476570727367403,-0.011744793569067442,-0.19950136374130187,0.13494214212966474,-0.09980246798264863
1.7000000000000002,0.29266928778397644,-0.19445274989001682,0.1485268232842112,-0.023013880031266896,0.013574028900445022,-0.012949391354036905,-0.1938252862930089,0.13169498076931424,-0.09636782279755704
1.8,0.2901797921106851,-0.1929883352148797,0.1471157308039084,-0.024894956732913368,0.01464414675137105,-0.014110924803028094,-0.18810767016464738,0.12841414211112342,-0.09292267591929518
1.9000000000000001,0.28750794251717104,-0.19141966856085163,0.14559279990480928,-0.02671849593514058,0.015686666540280732,-0.015229308990991477,-0.18235392022272137,0.1251023746691617,-0.08947073503707055
2.0,0.28465952356151353,-0.18974953323868346,0.1439623494782828,-0.028484189556575137,0.01670135322168173,-0.016304504265264783,-0.17656936214345567,0.12176240176811985,-0.08601562194186446
2.1,0.2816403453661199,-0.1879807338163923,0.1422286979629412,-0.030191781953935744,0.01768799422291159,-0.017336515153415992,-0.17075923973606055,0.11839692014758332,-0.08256087105209667
2.2,0.27845623845834133,-0.18611609389526174,0.14039615903752017,-0.031841069077785986,0.01864639921130568,-0.018325389254210005,-0.1649287123850245,0.11500859860729068,-0.07910992806352098
2.3000000000000003,0.2751130486979516,-0.18415845391021984,0.13846903742619718,-0.033431897603897,0.019576399850418997,-0.019271216113229957,-0.1590828526111011,0.11160007669359803,-0.07566614872159613
2.4000000000000004,0.27161663229381133,-0.18211066895565517,0.13645162481773107,-0.03496416404140267,0.020477849545646812,-0.02017412608466118,-0.15322664375056733,0.1081739634273379,-0.07223279771449784
2.5,0.2679728509119188,-0.17997560663769613,0.13434819589965888,-0.03643781381892511,0.0213506231795904,-0.021034289180721963,-0.14736497775224372,0.10473283607323053,-0.0688130476848625
2.6,0.2641875668769346,-0.1777561449539446,0.13216300450863883,-0.03785284034984196,0.022194616837515203,-0.021851913910200502,-0.14150265309168483,0.10127923895097612,-0.06540997835828319
2.7,0.26026663846914855,-0.17545517020161963,0.12990027989788563,-0.0392092840778606,0.02300974752324958,-0.02262724610753188,-0.13564437280186378,0.09781568228812527,-0.06202657578651006
2.8000000000000003,0.2562159153187429,-0.17307557491503234,0.1275642231225034,-0.04050723150405657,0.023795952865872882,-0.02336056775382244,-0.12979474261959767,0.09434464111479654,-0.05866573170324476
2.9000000000000004,0.25204123389909033,-0.17062025583327814,0.12515900354338322,-0.041746814196525386,0.024553190817541884,-0.024052195791201915,-0.12395826924688118,0.09086855420028012,-0.05533024299035784
3.0,0.24774841312071158,-0.16809211189899767,0.12268875545019765,-0.0429282077837876,0.025281439342804708,-0.0247024809318557,-0.1181393587262215,0.08738982303153875,-0.05202281125230275
3.1,0.2433432500274038,-0.16549404228902254,0.12015757480389153,-0.04405163093307754,0.02598069609975128,-0.025311806463061283,-0.11234231492899407,0.08391081083358873,-0.04874604249644673
3.2,0.2388315155959403,-0.16282894447768764,0.11756951609893916,-0.04511734431463522,0.02665097811334891,-0.025880587049523666,-0.10657133815576797,0.08043384163171548,-0.045502446916990666
